State,Action_0,Action_1,Action_2
402,645.3563596106005,0.0,-0.07105193664902458
403,0.0,0.0,0.0
404,0.0,0.0,0.0
405,599.6007083507377,-0.7020398000000001,-0.19681522318
406,626.1035989316687,-1.5493757218583668,-0.16113573999999997
407,645.8107460939053,-1.8970607782620792,-0.28882990000000003
408,633.1874225123203,-1.0483600000000002,-0.25219
409,652.7438872674683,-1.491864,-0.28539955
410,670.3806847534709,-1.6484658737598046,0.04809532955119927
411,667.1817915276536,-0.5468472882153169,-0.142597
412,681.8753240183183,-1.3679877657624953,-0.14194248316807545
413,695.7947234462474,2.9845283901027457,3.10639585948571
414,564.0859426026792,-0.46949260275200005,-0.571
415,580.521656377129,-1.1362712512342972,-0.2413
416,606.922473425316,-0.9062570685885541,-0.08081167419999999
417,597.0700905480293,-0.8524380883972571,-0.1091617728236479
418,597.7514560207944,-1.19427335450762,-0.2314
419,618.9739093037432,-1.8344269017820332,0.07745515931600003
420,619.4661463995568,-0.4132480546152352,-0.271
421,641.5361892127248,-1.1534021868356752,0.2781757284574408
422,655.0140591907325,-1.541148585695895,-0.13933
423,0.0,0.0,-0.2
424,0.03950000000000001,0.5,-0.271
425,0.6638764597005,2.30398094175163,65.66819335200162
426,0.4,0.0,0.0
427,0.0,0.0,0.0
428,0.0,0.30000000000000004,0.0
429,0.7000000000000001,0.5444555560738203,0.0
430,0.0,0.0,0.0
431,55.3985096657392,0.0,0.0
